State,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Odisha,BHADRAK,Horse-gram,2001,Kharif     ,14.0,3.0,0.24
Odisha,BHADRAK,Horse-gram,2002,Kharif     ,33.0,5.0,0.16
Odisha,BHADRAK,Horse-gram,2003,Kharif     ,3.0,1.0,0.23
Odisha,BHADRAK,Horse-gram,2004,Winter     ,1.0,0.0,0.3
Odisha,BHADRAK,Horse-gram,2005,Winter     ,3.0,1.0,0.27
Odisha,BHADRAK,Horse-gram,2006,Winter     ,4.0,1.0,0.2
Odisha,BHADRAK,Horse-gram,2007,Winter     ,7.0,2.0,0.23
Odisha,BHADRAK,Horse-gram,2008,Winter     ,4.0,2.0,0.5
Odisha,BHADRAK,Horse-gram,2009,Winter     ,16.0,4.0,0.25
Odisha,BHADRAK,Horse-gram,2010,Summer     ,2.0,1.0,0.35
Odisha,BHADRAK,Horse-gram,2011,Winter     ,46.0,7.0,0.14
Odisha,BHADRAK,Horse-gram,2013,Summer     ,1.0,0.0,0.2
Odisha,BHADRAK,Horse-gram,2018,Winter     ,3.0,3.0,0.9
Odisha,BHADRAK,Horse-gram,2019,Winter     ,8.0,11.0,1.38
Odisha,BOUDH,Horse-gram,1997,Winter     ,3580.0,766.0,0.21
Odisha,BOUDH,Horse-gram,1998,Winter     ,2889.0,552.0,0.19
Odisha,BOUDH,Horse-gram,1999,Rabi       ,11970.0,2790.0,0.23
Odisha,BOUDH,Horse-gram,2000,Kharif     ,3939.0,689.0,0.17
Odisha,BOUDH,Horse-gram,2001,Kharif     ,3615.0,907.0,0.25
Odisha,BOUDH,Horse-gram,2002,Kharif     ,3410.0,600.0,0.18
Odisha,BOUDH,Horse-gram,2003,Kharif     ,4512.0,1679.0,0.37
Odisha,BOUDH,Horse-gram,2004,Winter     ,3701.0,1025.0,0.28
Odisha,BOUDH,Horse-gram,2005,Summer     ,6.0,1.0,0.22
Odisha,BOUDH,Horse-gram,2005,Winter     ,3047.0,789.0,0.26
Odisha,BOUDH,Horse-gram,2006,Summer     ,3.0,1.0,0.37
Odisha,BOUDH,Horse-gram,2006,Winter     ,3634.0,963.0,0.26
Odisha,BOUDH,Horse-gram,2007,Winter     ,3360.0,880.0,0.26
Odisha,BOUDH,Horse-gram,2008,Winter     ,3021.0,764.0,0.25
Odisha,BOUDH,Horse-gram,2009,Winter     ,2928.0,820.0,0.28
Odisha,BOUDH,Horse-gram,2010,Winter     ,3716.0,792.0,0.21
Odisha,BOUDH,Horse-gram,2011,Winter     ,1540.0,254.0,0.17
Odisha,BOUDH,Horse-gram,2012,Winter     ,2875.0,883.0,0.31
Odisha,BOUDH,Horse-gram,2013,Winter     ,1707.0,410.0,0.24
Odisha,BOUDH,Horse-gram,2014,Winter     ,2085.0,480.0,0.23
Odisha,BOUDH,Horse-gram,2015,Winter     ,940.0,151.0,0.16
Odisha,BOUDH,Horse-gram,2016,Winter     ,2110.0,684.0,0.32
Odisha,BOUDH,Horse-gram,2017,Winter     ,1087.0,402.0,0.37
Odisha,BOUDH,Horse-gram,2018,Winter     ,610.0,128.0,0.21
Odisha,BOUDH,Horse-gram,2019,Winter     ,516.0,118.0,0.23
Odisha,CUTTACK,Horse-gram,1997,Summer     ,222.0,52.0,0.23
Odisha,CUTTACK,Horse-gram,1997,Winter     ,6605.0,4352.0,0.66
Odisha,CUTTACK,Horse-gram,1998,Summer     ,59.0,5.0,0.08
Odisha,CUTTACK,Horse-gram,1998,Winter     ,3900.0,1470.0,0.38
Odisha,CUTTACK,Horse-gram,1999,Rabi       ,17840.0,8560.0,0.48
Odisha,CUTTACK,Horse-gram,2000,Kharif     ,3777.0,1567.0,0.41
Odisha,CUTTACK,Horse-gram,2001,Kharif     ,6258.0,3347.0,0.53
Odisha,CUTTACK,Horse-gram,2002,Kharif     ,4726.0,2202.0,0.47
Odisha,CUTTACK,Horse-gram,2003,Kharif     ,4174.0,1812.0,0.43
Odisha,CUTTACK,Horse-gram,2004,Summer     ,45.0,13.0,0.28
Odisha,CUTTACK,Horse-gram,2004,Winter     ,3281.0,1345.0,0.41
Odisha,CUTTACK,Horse-gram,2005,Summer     ,137.0,35.0,0.25
Odisha,CUTTACK,Horse-gram,2005,Winter     ,3304.0,1345.0,0.41
Odisha,CUTTACK,Horse-gram,2006,Summer     ,62.0,15.0,0.24
Odisha,CUTTACK,Horse-gram,2006,Winter     ,3692.0,1691.0,0.46
Odisha,CUTTACK,Horse-gram,2007,Summer     ,56.0,19.0,0.33
Odisha,CUTTACK,Horse-gram,2007,Winter     ,3966.0,1864.0,0.47
Odisha,CUTTACK,Horse-gram,2008,Summer     ,59.0,16.0,0.28
Odisha,CUTTACK,Horse-gram,2008,Winter     ,2542.0,1136.0,0.45
Odisha,CUTTACK,Horse-gram,2009,Summer     ,163.0,57.0,0.35
Odisha,CUTTACK,Horse-gram,2009,Winter     ,3639.0,1758.0,0.48
Odisha,CUTTACK,Horse-gram,2010,Summer     ,241.0,94.0,0.39
Odisha,CUTTACK,Horse-gram,2010,Winter     ,3160.0,1340.0,0.42
Odisha,CUTTACK,Horse-gram,2011,Summer     ,46.0,18.0,0.4
Odisha,CUTTACK,Horse-gram,2011,Winter     ,2293.0,991.0,0.43
Odisha,CUTTACK,Horse-gram,2012,Summer     ,40.0,14.0,0.35
Odisha,CUTTACK,Horse-gram,2012,Winter     ,1620.0,674.0,0.42
Odisha,CUTTACK,Horse-gram,2013,Summer     ,18.0,9.0,0.51
Odisha,CUTTACK,Horse-gram,2013,Winter     ,1008.0,371.0,0.37
Odisha,CUTTACK,Horse-gram,2014,Summer     ,21.0,10.0,0.46
Odisha,CUTTACK,Horse-gram,2014,Winter     ,808.0,460.0,0.57
Odisha,CUTTACK,Horse-gram,2015,Winter     ,986.0,447.0,0.45
Odisha,CUTTACK,Horse-gram,2016,Summer     ,29.0,13.0,0.46
Odisha,CUTTACK,Horse-gram,2016,Winter     ,465.0,159.0,0.34
Odisha,CUTTACK,Horse-gram,2017,Summer     ,37.0,14.0,0.38
Odisha,CUTTACK,Horse-gram,2017,Winter     ,517.0,262.0,0.51
Odisha,CUTTACK,Horse-gram,2018,Winter     ,952.0,521.0,0.55
Odisha,CUTTACK,Horse-gram,2019,Winter     ,1711.0,936.0,0.55
Odisha,DEOGARH,Horse-gram,1997,Summer     ,10.0,3.0,0.3
Odisha,DEOGARH,Horse-gram,1997,Winter     ,1564.0,457.0,0.29
Odisha,DEOGARH,Horse-gram,1998,Winter     ,771.0,251.0,0.33
Odisha,DEOGARH,Horse-gram,2000,Kharif     ,625.0,108.0,0.17
Odisha,DEOGARH,Horse-gram,2001,Kharif     ,943.0,344.0,0.37
Odisha,DEOGARH,Horse-gram,2002,Kharif     ,706.0,125.0,0.18
Odisha,DEOGARH,Horse-gram,2003,Kharif     ,738.0,221.0,0.3
Odisha,DEOGARH,Horse-gram,2004,Winter     ,639.0,165.0,0.26
Odisha,DEOGARH,Horse-gram,2005,Winter     ,821.0,327.0,0.4
Odisha,DEOGARH,Horse-gram,2006,Winter     ,982.0,316.0,0.32
Odisha,DEOGARH,Horse-gram,2007,Winter     ,819.0,237.0,0.29
Odisha,DEOGARH,Horse-gram,2008,Winter     ,815.0,276.0,0.34
Odisha,DEOGARH,Horse-gram,2009,Winter     ,618.0,214.0,0.35
Odisha,DEOGARH,Horse-gram,2010,Winter     ,767.0,252.0,0.33
Odisha,DEOGARH,Horse-gram,2011,Winter     ,602.0,157.0,0.26
Odisha,DEOGARH,Horse-gram,2012,Winter     ,632.0,226.0,0.36
Odisha,DEOGARH,Horse-gram,2013,Winter     ,241.0,82.0,0.34
Odisha,DEOGARH,Horse-gram,2014,Winter     ,339.0,123.0,0.36
Odisha,DEOGARH,Horse-gram,2015,Winter     ,232.0,73.0,0.31
Odisha,DEOGARH,Horse-gram,2016,Summer     ,7.0,1.0,0.16
Odisha,DEOGARH,Horse-gram,2016,Winter     ,371.0,142.0,0.38
Odisha,DEOGARH,Horse-gram,2017,Winter     ,227.0,97.0,0.43
Odisha,DEOGARH,Horse-gram,2018,Winter     ,314.0,104.0,0.33
Odisha,DEOGARH,Horse-gram,2019,Winter     ,124.0,42.0,0.34
Odisha,DHENKANAL,Horse-gram,1997,Winter     ,2042.0,560.0,0.27
Odisha,DHENKANAL,Horse-gram,1998,Winter     ,1841.0,495.0,0.27
Odisha,DHENKANAL,Horse-gram,1999,Rabi       ,6890.0,1160.0,0.17
Odisha,DHENKANAL,Horse-gram,2000,Kharif     ,1254.0,238.0,0.19
Odisha,DHENKANAL,Horse-gram,2001,Kharif     ,1975.0,630.0,0.32
Odisha,DHENKANAL,Horse-gram,2002,Kharif     ,1643.0,352.0,0.21
Odisha,DHENKANAL,Horse-gram,2003,Kharif     ,1122.0,411.0,0.37
Odisha,DHENKANAL,Horse-gram,2004,Winter     ,1200.0,322.0,0.27
Odisha,DHENKANAL,Horse-gram,2005,Winter     ,1516.0,482.0,0.32
Odisha,DHENKANAL,Horse-gram,2006,Winter     ,1006.0,299.0,0.3
Odisha,DHENKANAL,Horse-gram,2007,Winter     ,2067.0,661.0,0.32
Odisha,DHENKANAL,Horse-gram,2008,Summer     ,1.0,0.0,0.2
Odisha,DHENKANAL,Horse-gram,2008,Winter     ,1049.0,376.0,0.36
Odisha,DHENKANAL,Horse-gram,2009,Winter     ,1153.0,475.0,0.41
Odisha,DHENKANAL,Horse-gram,2010,Summer     ,5.0,2.0,0.38
Odisha,DHENKANAL,Horse-gram,2010,Winter     ,1499.0,658.0,0.44
Odisha,DHENKANAL,Horse-gram,2011,Winter     ,972.0,313.0,0.32
Odisha,DHENKANAL,Horse-gram,2012,Winter     ,647.0,326.0,0.5
Odisha,DHENKANAL,Horse-gram,2013,Winter     ,522.0,217.0,0.41
Odisha,DHENKANAL,Horse-gram,2014,Summer     ,16.0,7.0,0.41
Odisha,DHENKANAL,Horse-gram,2014,Winter     ,608.0,277.0,0.46
Odisha,DHENKANAL,Horse-gram,2015,Winter     ,479.0,190.0,0.4
Odisha,DHENKANAL,Horse-gram,2016,Winter     ,386.0,201.0,0.52
Odisha,DHENKANAL,Horse-gram,2017,Summer     ,17.0,7.0,0.42
Odisha,DHENKANAL,Horse-gram,2017,Winter     ,438.0,156.0,0.36
Odisha,DHENKANAL,Horse-gram,2018,Summer     ,17.0,6.0,0.36
Odisha,DHENKANAL,Horse-gram,2018,Winter     ,287.0,115.0,0.4
Odisha,DHENKANAL,Horse-gram,2019,Winter     ,750.0,296.0,0.39
Odisha,GAJAPATI,Horse-gram,1997,Winter     ,987.0,305.0,0.31
Odisha,GAJAPATI,Horse-gram,1998,Winter     ,1177.0,286.0,0.24
Odisha,GAJAPATI,Horse-gram,1999,Rabi       ,7600.0,3120.0,0.41
Odisha,GAJAPATI,Horse-gram,2000,Kharif     ,673.0,165.0,0.25
Odisha,GAJAPATI,Horse-gram,2001,Kharif     ,1189.0,334.0,0.28
Odisha,GAJAPATI,Horse-gram,2002,Kharif     ,477.0,89.0,0.19
Odisha,GAJAPATI,Horse-gram,2003,Kharif     ,756.0,139.0,0.18
Odisha,GAJAPATI,Horse-gram,2004,Winter     ,764.0,172.0,0.23
Odisha,GAJAPATI,Horse-gram,2005,Winter     ,688.0,129.0,0.19
Odisha,GAJAPATI,Horse-gram,2006,Winter     ,326.0,71.0,0.22
Odisha,GAJAPATI,Horse-gram,2007,Winter     ,613.0,126.0,0.21
Odisha,GAJAPATI,Horse-gram,2008,Winter     ,466.0,86.0,0.18
Odisha,GAJAPATI,Horse-gram,2009,Summer     ,1.0,0.0,0.2
