PRECTOTCORR,T2M,RH2M,GWETROOT,Date,District
0.0,30.91,31.64,0.38,19820401,Sundargarh
0.0,31.9,23.51,0.38,19820402,Sundargarh
0.0,32.6,21.44,0.38,19820403,Sundargarh
0.0,31.43,23.75,0.38,19820404,Sundargarh
0.0,32.3,31.24,0.38,19820405,Sundargarh
0.0,32.65,39.06,0.38,19820406,Sundargarh
0.17,32.27,34.15,0.38,19820407,Sundargarh
0.01,32.03,26.23,0.38,19820408,Sundargarh
0.01,30.61,19.73,0.38,19820409,Sundargarh
0.0,30.6,17.92,0.38,19820410,Sundargarh
0.0,30.74,27.58,0.38,19820411,Sundargarh
0.05,31.36,31.28,0.38,19820412,Sundargarh
3.07,32.25,32.37,0.38,19820413,Sundargarh
1.98,31.25,39.26,0.38,19820414,Sundargarh
0.09,31.93,35.14,0.38,19820415,Sundargarh
0.24,32.2,31.87,0.38,19820416,Sundargarh
2.56,31.38,38.93,0.38,19820417,Sundargarh
5.93,29.59,53.57,0.39,19820418,Sundargarh
8.47,28.74,61.16,0.4,19820419,Sundargarh
7.14,29.19,57.85,0.41,19820420,Sundargarh
1.98,30.43,54.62,0.41,19820421,Sundargarh
0.22,32.22,42.04,0.4,19820422,Sundargarh
0.0,32.81,33.37,0.4,19820423,Sundargarh
0.0,32.75,31.32,0.39,19820424,Sundargarh
0.01,33.17,27.58,0.39,19820425,Sundargarh
0.0,33.97,28.01,0.38,19820426,Sundargarh
0.02,33.42,26.01,0.38,19820427,Sundargarh
0.12,34.18,28.14,0.38,19820428,Sundargarh
1.4,34.85,27.74,0.38,19820429,Sundargarh
0.01,33.7,28.17,0.38,19820430,Sundargarh
0.03,34.28,30.74,0.38,19820501,Sundargarh
31.53,31.53,53.75,0.44,19820502,Sundargarh
0.62,31.71,49.01,0.43,19820503,Sundargarh
0.0,32.9,37.31,0.42,19820504,Sundargarh
0.01,32.37,28.76,0.41,19820505,Sundargarh
0.02,33.3,26.32,0.4,19820506,Sundargarh
0.0,34.29,30.69,0.4,19820507,Sundargarh
0.01,34.94,32.15,0.39,19820508,Sundargarh
0.02,34.2,32.07,0.39,19820509,Sundargarh
0.02,35.13,33.07,0.39,19820510,Sundargarh
0.16,34.08,35.96,0.38,19820511,Sundargarh
0.11,33.64,42.59,0.38,19820512,Sundargarh
5.21,29.37,61.13,0.39,19820513,Sundargarh
0.77,31.5,53.13,0.39,19820514,Sundargarh
2.36,31.55,50.33,0.39,19820515,Sundargarh
23.76,28.99,65.66,0.42,19820516,Sundargarh
0.0,30.62,44.45,0.43,19820517,Sundargarh
0.0,30.8,29.79,0.42,19820518,Sundargarh
0.36,31.38,38.66,0.41,19820519,Sundargarh
0.0,32.62,40.3,0.4,19820520,Sundargarh
0.09,33.22,42.71,0.4,19820521,Sundargarh
0.27,33.86,38.53,0.4,19820522,Sundargarh
0.84,33.21,39.22,0.39,19820523,Sundargarh
0.74,33.08,43.44,0.39,19820524,Sundargarh
0.9,33.53,42.41,0.39,19820525,Sundargarh
0.0,33.93,41.36,0.39,19820526,Sundargarh
0.0,34.8,40.4,0.39,19820527,Sundargarh
0.01,35.32,36.88,0.38,19820528,Sundargarh
